"time","enappsys_radiation_national_history.mean_d-1","enappsys_radiation_national_history.mean_d-3","enappsys_radiation_national_history.mean_d-5","enappsys_radiation_national_history.mean_latest"
"2021-11-07T12:00:00.000Z","74.6","83.8","170.84","104.07"
"2021-11-07T13:00:00.000Z","170.05","158.4","179.58","102.33"
"2021-11-07T14:00:00.000Z","151.15","148.55","197.04","90.23"
"2021-11-07T15:00:00.000Z","126.06","126.01","205.77","75.15"
"2021-11-07T16:00:00.000Z","98.61","98.63","180.82","58.95"
"2021-11-07T17:00:00.000Z","78.89","78.9","130.9","47.17"
"2021-11-07T18:00:00.000Z","65.74","65.75","105.94","39.3"
"2021-11-07T19:00:00.000Z","0","0","79.46","0"
"2021-11-07T20:00:00.000Z","0","0","26.49","0"
"2021-11-07T21:00:00.000Z","0","0","0","0"
"2021-11-07T22:00:00.000Z","0","0","0","0"
"2021-11-07T23:00:00.000Z","0","0","0","0"
"2021-11-08T00:00:00.000Z","0","0","0","0"
"2021-11-08T01:00:00.000Z","0","0","0","0"
"2021-11-08T02:00:00.000Z","0","0","0","0"
"2021-11-08T03:00:00.000Z","0","0","0","0"
"2021-11-08T04:00:00.000Z","0","0","0","0"
"2021-11-08T05:00:00.000Z","0","0","0","0"
"2021-11-08T06:00:00.000Z","0","0","0","0"
"2021-11-08T07:00:00.000Z","0.27","0.01","8.21","0.37"
"2021-11-08T08:00:00.000Z","21.65","4.63","24.61","12.54"
"2021-11-08T09:00:00.000Z","61.91","13.35","32.82","29.64"
"2021-11-08T10:00:00.000Z","104.11","25.67","40.57","48.03"
"2021-11-08T11:00:00.000Z","139.56","35.74","56.07","69.14"
"2021-11-08T12:00:00.000Z","164.67","42.63","63.81","90.74"
"2021-11-08T13:00:00.000Z","252.02","76.13","67.38","229.85"
"2021-11-08T14:00:00.000Z","217.41","67.86","74.51","210.5"
"2021-11-08T15:00:00.000Z","176.94","58.08","78.07","174.1"
"2021-11-08T16:00:00.000Z","137.07","45.49","68.51","135.66"
"2021-11-08T17:00:00.000Z","109.65","36.39","49.4","108.53"
"2021-11-08T18:00:00.000Z","91.38","30.33","39.85","90.44"
"2021-11-08T19:00:00.000Z","0","0","29.89","0"
"2021-11-08T20:00:00.000Z","0","0","9.96","0"
"2021-11-08T21:00:00.000Z","0","0","0","0"
"2021-11-08T22:00:00.000Z","0","0","0","0"
"2021-11-08T23:00:00.000Z","0","0","0","0"
"2021-11-09T00:00:00.000Z","0","0","0","0"
"2021-11-09T01:00:00.000Z","0","0","0","0"
"2021-11-09T02:00:00.000Z","0","0","0","0"
"2021-11-09T03:00:00.000Z","0","0","0","0"
"2021-11-09T04:00:00.000Z","0","0","0","0"
"2021-11-09T05:00:00.000Z","0","0","0","0"
"2021-11-09T06:00:00.000Z","0","0","0","0"
"2021-11-09T07:00:00.000Z","0.12","0.03","9.81","0.27"
"2021-11-09T08:00:00.000Z","15.93","16.13","29.44","19.46"
"2021-11-09T09:00:00.000Z","47.73","52.73","39.25","51.86"
"2021-11-09T10:00:00.000Z","83.12","94.35","55.13","79.96"
"2021-11-09T11:00:00.000Z","114.62","132.4","86.9","101.76"
"2021-11-09T12:00:00.000Z","137.68","160.6","102.79","115.77"
"2021-11-09T13:00:00.000Z","227.51","272.72","101.28","175.79"
"2021-11-09T14:00:00.000Z","193.12","237.83","98.26","155.04"
"2021-11-09T15:00:00.000Z","155.17","194.15","96.74","127.19"
"2021-11-09T16:00:00.000Z","119.58","149.91","84.94","98.75"
"2021-11-09T17:00:00.000Z","95.66","119.93","61.33","79"
"2021-11-09T18:00:00.000Z","79.72","99.95","49.53","65.83"
"2021-11-09T19:00:00.000Z","0","0","37.15","0"
"2021-11-09T20:00:00.000Z","0","0","12.38","0"
"2021-11-09T21:00:00.000Z","0","0","0","0"
"2021-11-09T22:00:00.000Z","0","0","0","0"
"2021-11-09T23:00:00.000Z","0","0","0","0"
"2021-11-10T00:00:00.000Z","0","0","0","0"
"2021-11-10T01:00:00.000Z","0","0","0","0"
"2021-11-10T02:00:00.000Z","0","0","0","0"
"2021-11-10T03:00:00.000Z","0","0","0","0"
"2021-11-10T04:00:00.000Z","0","0","0","0"
"2021-11-10T05:00:00.000Z","0","0","0","0"
"2021-11-10T06:00:00.000Z","0","0","0","0"
"2021-11-10T07:00:00.000Z","0.06","0","4.28","0.14"
"2021-11-10T08:00:00.000Z","8.36","1.63","12.84","17.02"
"2021-11-10T09:00:00.000Z","21.66","5.5","17.12","53.16"
"2021-11-10T10:00:00.000Z","34.35","11.95","33.53","93.74"
"2021-11-10T11:00:00.000Z","45.35","22.44","66.36","130.29"
"2021-11-10T12:00:00.000Z","53.56","31.49","82.77","152.96"
"2021-11-10T13:00:00.000Z","89.27","74.55","94.58","183.97"
"2021-11-10T14:00:00.000Z","83.75","65.15","118.22","157.22"
"2021-11-10T15:00:00.000Z","73.52","52.39","130.03","127.94"
"2021-11-10T16:00:00.000Z","58.1","40.63","114.17","98.98"
"2021-11-10T17:00:00.000Z","46.48","32.5","82.43","79.18"
"2021-11-10T18:00:00.000Z","38.73","27.09","66.56","65.99"
"2021-11-10T19:00:00.000Z","0","0","49.93","0"
"2021-11-10T20:00:00.000Z","0","0","16.64","0"
"2021-11-10T21:00:00.000Z","0","0","0","0"
"2021-11-10T22:00:00.000Z","0","0","0","0"
"2021-11-10T23:00:00.000Z","0","0","0","0"
"2021-11-11T00:00:00.000Z","0","0","0","0"
"2021-11-11T01:00:00.000Z","0","0","0","0"
"2021-11-11T02:00:00.000Z","0","0","0","0"
"2021-11-11T03:00:00.000Z","0","0","0","0"
"2021-11-11T04:00:00.000Z","0","0","0","0"
"2021-11-11T05:00:00.000Z","0","0","0","0"
"2021-11-11T06:00:00.000Z","0","0","0","0"
"2021-11-11T07:00:00.000Z","0.03","0","12.57","0.04"
"2021-11-11T08:00:00.000Z","17.73","5.01","37.7","7.36"
"2021-11-11T09:00:00.000Z","57.39","16.25","50.27","19.4"
"2021-11-11T10:00:00.000Z","100.9","32.36","76.65","31.59"
"2021-11-11T11:00:00.000Z","136.55","51.87","129.4","43.91"
"2021-11-11T12:00:00.000Z","158.71","70.39","155.78","53.63"
"2021-11-11T13:00:00.000Z","197.99","174.67","163.47","84.02"
"2021-11-11T14:00:00.000Z","164.17","156.12","178.86","72.38"
"2021-11-11T15:00:00.000Z","132.29","129.91","186.55","59.49"
"2021-11-11T16:00:00.000Z","102","100.35","163.76","46.65"
"2021-11-11T17:00:00.000Z","81.6","80.27","118.19","37.32"
"2021-11-11T18:00:00.000Z","68","66.9","95.41","31.1"
"2021-11-11T19:00:00.000Z","0","0","71.56","0"
"2021-11-11T20:00:00.000Z","0","0","23.85","0"
"2021-11-11T21:00:00.000Z","0","0","0","0"
"2021-11-11T22:00:00.000Z","0","0","0","0"
"2021-11-11T23:00:00.000Z","0","0","0","0"
"2021-11-12T00:00:00.000Z","0","0","0","0"
"2021-11-12T01:00:00.000Z","0","0","0","0"
"2021-11-12T02:00:00.000Z","0","0","0","0"
"2021-11-12T03:00:00.000Z","0","0","0","0"
"2021-11-12T04:00:00.000Z","0","0","0","0"
"2021-11-12T05:00:00.000Z","0","0","0","0"
"2021-11-12T06:00:00.000Z","0","0","0","0"
"2021-11-12T07:00:00.000Z","0","0","6.35","0.03"
"2021-11-12T08:00:00.000Z","7.61","13.64","19.06","18.29"
"2021-11-12T09:00:00.000Z","33.27","50.3","25.4","58.21"
"2021-11-12T10:00:00.000Z","60.88","91.66","47.62","100.05"
"2021-11-12T11:00:00.000Z","91.16","128.36","92.04","134.16"
"2021-11-12T12:00:00.000Z","109.95","155.72","114.25","155.11"
"2021-11-12T13:00:00.000Z","201.13","265.49","118.25","192.26"
"2021-11-12T14:00:00.000Z","171.42","231.61","126.25","158.91"
"2021-11-12T15:00:00.000Z","140.5","187.33","130.24","127.15"
"2021-11-12T16:00:00.000Z","108.7","143.95","114.26","98.09"
"2021-11-12T17:00:00.000Z","86.96","115.17","82.29","78.47"
"2021-11-12T18:00:00.000Z","72.47","95.97","66.3","65.39"
"2021-11-12T19:00:00.000Z","0","0","49.73","0"
"2021-11-12T20:00:00.000Z","0","0","16.58","0"
"2021-11-12T21:00:00.000Z","0","0","0","0"
"2021-11-12T22:00:00.000Z","0","0","0","0"
"2021-11-12T23:00:00.000Z","0","0","0","0"
"2021-11-13T00:00:00.000Z","0","0","0","0"
"2021-11-13T01:00:00.000Z","0","0","0","0"
"2021-11-13T02:00:00.000Z","0","0","0","0"
"2021-11-13T03:00:00.000Z","0","0","0","0"
"2021-11-13T04:00:00.000Z","0","0","0","0"
"2021-11-13T05:00:00.000Z","0","0","0","0"
"2021-11-13T06:00:00.000Z","0","0","0","0"
"2021-11-13T07:00:00.000Z","0","0","6.92","0"
"2021-11-13T08:00:00.000Z","4.33","12.87","20.75","4.47"
"2021-11-13T09:00:00.000Z","14.74","49.46","27.67","23.73"
"2021-11-13T10:00:00.000Z","26.86","90.5","46.82","44.82"
"2021-11-13T11:00:00.000Z","39.78","126.67","85.12","68.82"
"2021-11-13T12:00:00.000Z","55.53","153.71","104.27","91.88"
"2021-11-13T13:00:00.000Z","156.81","261.79","114.93","190.15"
"2021-11-13T14:00:00.000Z","154.09","228.07","136.24","167.13"
"2021-11-13T15:00:00.000Z","135.1","184.75","146.89","136.92"
"2021-11-13T16:00:00.000Z","105.01","141.73","128.93","105.58"
"2021-11-13T17:00:00.000Z","84.01","113.39","93.02","84.47"
"2021-11-13T18:00:00.000Z","70.01","94.49","75.06","70.39"
"2021-11-13T19:00:00.000Z","0","0","56.29","0"
"2021-11-13T20:00:00.000Z","0","0","18.77","0"
"2021-11-13T21:00:00.000Z","0","0","0","0"
"2021-11-13T22:00:00.000Z","0","0","0","0"
"2021-11-13T23:00:00.000Z","0","0","0","0"
"2021-11-14T00:00:00.000Z","0","0","0","0"
"2021-11-14T01:00:00.000Z","0","0","0","0"
"2021-11-14T02:00:00.000Z","0","0","0","0"
"2021-11-14T03:00:00.000Z","0","0","0","0"
"2021-11-14T04:00:00.000Z","0","0","0","0"
"2021-11-14T05:00:00.000Z","0","0","0","0"
"2021-11-14T06:00:00.000Z","0","0","0","0"
"2021-11-14T07:00:00.000Z","0","0","4.52","0"
"2021-11-14T08:00:00.000Z","13.89","5.61","13.56","6.05"
"2021-11-14T09:00:00.000Z","51.37","27.85","18.08","22.79"
"2021-11-14T10:00:00.000Z","93.11","53.69","24.7","48.37"
"2021-11-14T11:00:00.000Z","130.04","68.51","37.94","73.08"
"2021-11-14T12:00:00.000Z","157.56","73.85","44.56","95.49"
"2021-11-14T13:00:00.000Z","268.25","71.38","49.37","146.83"
"2021-11-14T14:00:00.000Z","234.36","70.85","58.99","114.93"
"2021-11-14T15:00:00.000Z","190.54","63.13","63.8","88.52"
"2021-11-14T16:00:00.000Z","146.43","49.51","56.05","67.8"
"2021-11-14T17:00:00.000Z","117.15","39.61","40.54","54.24"
"2021-11-14T18:00:00.000Z","97.62","33.01","32.78","45.2"
"2021-11-14T19:00:00.000Z","0","0","24.59","0"
"2021-11-14T20:00:00.000Z","0","0","8.2","0"
"2021-11-14T21:00:00.000Z","0","0","0","0"
"2021-11-14T22:00:00.000Z","0","0","0","0"
"2021-11-14T23:00:00.000Z","0","0","0","0"
"2021-11-15T00:00:00.000Z","0","0","0","0"
"2021-11-15T01:00:00.000Z","0","0","0","0"
"2021-11-15T02:00:00.000Z","0","0","0","0"
"2021-11-15T03:00:00.000Z","0","0","0","0"
"2021-11-15T04:00:00.000Z","0","0","0","0"
"2021-11-15T05:00:00.000Z","0","0","0","0"
"2021-11-15T06:00:00.000Z","0","0","0","0"
"2021-11-15T07:00:00.000Z","0","0","8.38","0"
"2021-11-15T08:00:00.000Z","12.15","9.52","25.12","12.66"
"2021-11-15T09:00:00.000Z","46.97","35.33","33.49","44.24"
"2021-11-15T10:00:00.000Z","85.69","63.78","52.17","74.47"
"2021-11-15T11:00:00.000Z","119.92","86.04","89.54","96.79"
"2021-11-15T12:00:00.000Z","145.74","95.07","108.22","112.06"
"2021-11-15T13:00:00.000Z","247.79","101.39","117.81","134.16"
"2021-11-15T14:00:00.000Z","214.59","72.68","136.98","115.12"
"2021-11-15T15:00:00.000Z","173.55","54.66","146.56","92.02"
"2021-11-15T16:00:00.000Z","133.11","41.57","128.61","70.5"
"2021-11-15T17:00:00.000Z","106.49","33.26","92.69","56.4"
"2021-11-15T18:00:00.000Z","88.74","27.72","74.73","47"
"2021-11-15T19:00:00.000Z","0","0","56.05","0"
"2021-11-15T20:00:00.000Z","0","0","18.68","0"
"2021-11-15T21:00:00.000Z","0","0","0","0"
"2021-11-15T22:00:00.000Z","0","0","0","0"
"2021-11-15T23:00:00.000Z","0","0","0","0"
"2021-11-16T00:00:00.000Z","0","0","0","0"
"2021-11-16T01:00:00.000Z","0","0","0","0"
"2021-11-16T02:00:00.000Z","0","0","0","0"
"2021-11-16T03:00:00.000Z","0","0","0","0"
"2021-11-16T04:00:00.000Z","0","0","0","0"
"2021-11-16T05:00:00.000Z","0","0","0","0"
"2021-11-16T06:00:00.000Z","0","0","0","0"
"2021-11-16T07:00:00.000Z","0","0","1.04","0"
"2021-11-16T08:00:00.000Z","3.9","6.76","3.13","5.64"
"2021-11-16T09:00:00.000Z","17.64","31.2","4.16","19.28"
"2021-11-16T10:00:00.000Z","32.55","61.86","10.4","32.09"
"2021-11-16T11:00:00.000Z","49.86","92.34","22.87","42.14"
"2021-11-16T12:00:00.000Z","70.07","117.02","29.11","50.68"
"2021-11-16T13:00:00.000Z","160.34","223.75","42.59","78.51"
"2021-11-16T14:00:00.000Z","151.16","196.39","69.56","67.27"
"2021-11-16T15:00:00.000Z","127.57","159.2","83.04","53.45"
"2021-11-16T16:00:00.000Z","98.51","121.77","72.93","41.03"
"2021-11-16T17:00:00.000Z","78.81","97.42","52.69","32.82"
"2021-11-16T18:00:00.000Z","65.68","81.18","42.57","27.35"
"2021-11-16T19:00:00.000Z","0","0","31.93","0"
"2021-11-16T20:00:00.000Z","0","0","10.65","0"
"2021-11-16T21:00:00.000Z","0","0","0","0"
"2021-11-16T22:00:00.000Z","0","0","0","0"
"2021-11-16T23:00:00.000Z","0","0","0","0"
"2021-11-17T00:00:00.000Z","0","0","0","0"
"2021-11-17T01:00:00.000Z","0","0","0","0"
"2021-11-17T02:00:00.000Z","0","0","0","0"
"2021-11-17T03:00:00.000Z","0","0","0","0"
"2021-11-17T04:00:00.000Z","0","0","0","0"
"2021-11-17T05:00:00.000Z","0","0","0","0"
"2021-11-17T06:00:00.000Z","0","0","0","0"
"2021-11-17T07:00:00.000Z","0","0","10.35","0"
"2021-11-17T08:00:00.000Z","9.84","8.59","31.05","3.09"
"2021-11-17T09:00:00.000Z","40.67","38.47","41.4","11.93"
"2021-11-17T10:00:00.000Z","77.73","74.5","67.37","21.6"
"2021-11-17T11:00:00.000Z","110.76","108.48","119.3","35.92"
"2021-11-17T12:00:00.000Z","132.36","134.36","145.26","58.52"
"2021-11-17T13:00:00.000Z","203.38","243.02","153.08","218.7"
"2021-11-17T14:00:00.000Z","151.17","208.35","168.72","193.06"
"2021-11-17T15:00:00.000Z","114.1","165.83","176.53","158.3"
"2021-11-17T16:00:00.000Z","87.21","126.59","154.81","121.65"
"2021-11-17T17:00:00.000Z","69.77","101.27","111.37","97.32"
"2021-11-17T18:00:00.000Z","58.14","84.39","89.64","81.1"
"2021-11-17T19:00:00.000Z","0","0","67.23","0"
"2021-11-17T20:00:00.000Z","0","0","22.41","0"
"2021-11-17T21:00:00.000Z","0","0","0","0"
"2021-11-17T22:00:00.000Z","0","0","0","0"
"2021-11-17T23:00:00.000Z","0","0","0","0"
"2021-11-18T00:00:00.000Z","0","0","0","0"
"2021-11-18T01:00:00.000Z","0","0","0","0"
"2021-11-18T02:00:00.000Z","0","0","0","0"
"2021-11-18T03:00:00.000Z","0","0","0","0"
"2021-11-18T04:00:00.000Z","0","0","0","0"
"2021-11-18T05:00:00.000Z","0","0","0","0"
"2021-11-18T06:00:00.000Z","0","0","0","0"
"2021-11-18T07:00:00.000Z","0","0","9.79","0"
"2021-11-18T08:00:00.000Z","6.81","7.12","29.36","9.89"
"2021-11-18T09:00:00.000Z","29.65","36.58","39.14","39.8"
"2021-11-18T10:00:00.000Z","59.09","69.73","64.43","73.89"
"2021-11-18T11:00:00.000Z","88.61","96.55","114.99","97.22"
"2021-11-18T12:00:00.000Z","111.74","119.09","140.27","115.45"
"2021-11-18T13:00:00.000Z","204.9","211.77","147.11","212.29"
"2021-11-18T14:00:00.000Z","176.95","178.87","160.78","185.39"
"2021-11-18T15:00:00.000Z","143.16","143.37","167.61","146.85"
"2021-11-18T16:00:00.000Z","109.57","109.5","146.97","112.15"
"2021-11-18T17:00:00.000Z","87.65","87.6","105.67","89.72"
"2021-11-18T18:00:00.000Z","73.04","73","85.02","74.77"
"2021-11-18T19:00:00.000Z","0","0","63.77","0"
"2021-11-18T20:00:00.000Z","0","0","21.26","0"
"2021-11-18T21:00:00.000Z","0","0","0","0"
"2021-11-18T22:00:00.000Z","0","0","0","0"
"2021-11-18T23:00:00.000Z","0","0","0","0"
"2021-11-19T00:00:00.000Z","0","0","0","0"
"2021-11-19T01:00:00.000Z","0","0","0","0"
"2021-11-19T02:00:00.000Z","0","0","0","0"
"2021-11-19T03:00:00.000Z","0","0","0","0"
"2021-11-19T04:00:00.000Z","0","0","0","0"
"2021-11-19T05:00:00.000Z","0","0","0","0"
"2021-11-19T06:00:00.000Z","0","0","0","0"
"2021-11-19T07:00:00.000Z","0","0","6.44","0"
"2021-11-19T08:00:00.000Z","8.56","7.87","19.31","6.26"
"2021-11-19T09:00:00.000Z","39.1","38.15","25.74","29.65"
"2021-11-19T10:00:00.000Z","75.37","73.23","42.52","61.28"
"2021-11-19T11:00:00.000Z","106.69","104.48","76.06","90.66"
"2021-11-19T12:00:00.000Z","127.01","129.44","92.82","112.33"
"2021-11-19T13:00:00.000Z","187.07","237.13","97.76","203.84"
"2021-11-19T14:00:00.000Z","153.41","204.77","107.64","177.6"
"2021-11-19T15:00:00.000Z","118.22","163.44","112.57","143.91"
"2021-11-19T16:00:00.000Z","89.81","124.47","98.73","110.24"
"2021-11-19T17:00:00.000Z","71.85","99.57","71.05","88.19"
"2021-11-19T18:00:00.000Z","59.88","82.98","57.2","73.49"
"2021-11-19T19:00:00.000Z","0","0","42.9","0"
"2021-11-19T20:00:00.000Z","0","0","14.3","0"
"2021-11-19T21:00:00.000Z","0","0","0","0"
"2021-11-19T22:00:00.000Z","0","0","0","0"
"2021-11-19T23:00:00.000Z","0","0","0","0"
"2021-11-20T00:00:00.000Z","0","0","0","0"
"2021-11-20T01:00:00.000Z","0","0","0","0"
"2021-11-20T02:00:00.000Z","0","0","0","0"
"2021-11-20T03:00:00.000Z","0","0","0","0"
"2021-11-20T04:00:00.000Z","0","0","0","0"
"2021-11-20T05:00:00.000Z","0","0","0","0"
"2021-11-20T06:00:00.000Z","0","0","0","0"
"2021-11-20T07:00:00.000Z","0","0","1.49","0"
"2021-11-20T08:00:00.000Z","5.26","3.51","4.47","6.25"
"2021-11-20T09:00:00.000Z","28.26","17.31","5.96","21.71"
"2021-11-20T10:00:00.000Z","62.41","29.14","14.06","32.16"
"2021-11-20T11:00:00.000Z","95.65","37.04","30.26","40.34"
"2021-11-20T12:00:00.000Z","120.23","42.79","38.36","47.02"
"2021-11-20T13:00:00.000Z","203.21","71.83","40.44","66.01"
"2021-11-20T14:00:00.000Z","166.27","59.91","44.6","54.38"
"2021-11-20T15:00:00.000Z","129.31","47.23","46.68","42.97"
"2021-11-20T16:00:00.000Z","98.56","35.97","40.93","32.87"
"2021-11-20T17:00:00.000Z","78.85","28.77","29.43","26.3"
"2021-11-20T18:00:00.000Z","65.71","23.98","23.68","21.91"
"2021-11-20T19:00:00.000Z","0","0","17.76","0"
"2021-11-20T20:00:00.000Z","0","0","5.92","0"
"2021-11-20T21:00:00.000Z","0","0","0","0"
"2021-11-20T22:00:00.000Z","0","0","0","0"
"2021-11-20T23:00:00.000Z","0","0","0","0"
"2021-11-21T00:00:00.000Z","0","0","0","0"
"2021-11-21T01:00:00.000Z","0","0","0","0"
"2021-11-21T02:00:00.000Z","0","0","0","0"
"2021-11-21T03:00:00.000Z","0","0","0","0"
"2021-11-21T04:00:00.000Z","0","0","0","0"
"2021-11-21T05:00:00.000Z","0","0","0","0"
"2021-11-21T06:00:00.000Z","0","0","0","0"
"2021-11-21T07:00:00.000Z","0","0","3.96","0"
"2021-11-21T08:00:00.000Z","7.96","2.82","11.86","4.66"
"2021-11-21T09:00:00.000Z","40.37","14.98","15.81","25.65"
"2021-11-21T10:00:00.000Z","79.1","30.22","26.59","55.44"
"2021-11-21T11:00:00.000Z","114.34","44.88","48.14","84.57"
"2021-11-21T12:00:00.000Z","140.51","56.04","58.91","109.93"
"2021-11-21T13:00:00.000Z","235.94","105.65","59.87","224.35"
"2021-11-21T14:00:00.000Z","206.3","92.12","61.77","191.86"
"2021-11-21T15:00:00.000Z","165.22","74.29","62.73","151.07"
"2021-11-21T16:00:00.000Z","125.82","56.72","55.02","115.13"
"2021-11-21T17:00:00.000Z","100.66","45.37","39.61","92.1"
"2021-11-21T18:00:00.000Z","83.88","37.81","31.9","76.75"
"2021-11-21T19:00:00.000Z","0","0","23.93","0"
"2021-11-21T20:00:00.000Z","0","0","7.98","0"
"2021-11-21T21:00:00.000Z","0","0","0","0"
"2021-11-21T22:00:00.000Z","0","0","0","0"
"2021-11-21T23:00:00.000Z","0","0","0","0"
"2021-11-22T00:00:00.000Z","0","0","0","0"
"2021-11-22T01:00:00.000Z","0","0","0","0"
"2021-11-22T02:00:00.000Z","0","0","0","0"
"2021-11-22T03:00:00.000Z","0","0","0","0"
"2021-11-22T04:00:00.000Z","0","0","0","0"
"2021-11-22T05:00:00.000Z","0","0","0","0"
"2021-11-22T06:00:00.000Z","0","0","0","0"
"2021-11-22T07:00:00.000Z","0","0","1.38","0"
"2021-11-22T08:00:00.000Z","3.25","2.81","4.12","7.88"
"2021-11-22T09:00:00.000Z","16.08","12.76","5.49","39.89"
"2021-11-22T10:00:00.000Z","31.15","24.16","10.18","77.26"
"2021-11-22T11:00:00.000Z","47.38","32.64","19.56","110.69"
"2021-11-22T12:00:00.000Z","58.38","36.22","24.24","134.9"
"2021-11-22T13:00:00.000Z","79.49","94.23","22.88","242.48"
"2021-11-22T14:00:00.000Z","67.87","101.17","20.16","208.91"
"2021-11-22T15:00:00.000Z","55.02","89.74","18.8","165.51"
"2021-11-22T16:00:00.000Z","41.96","68.75","16.48","126.02"
"2021-11-22T17:00:00.000Z","33.57","55","11.84","100.82"
"2021-11-22T18:00:00.000Z","27.97","45.84","9.52","84.01"
"2021-11-22T19:00:00.000Z","0","0","7.15","0"
"2021-11-22T20:00:00.000Z","0","0","2.38","0"
"2021-11-22T21:00:00.000Z","0","0","0","0"
"2021-11-22T22:00:00.000Z","0","0","0","0"
"2021-11-22T23:00:00.000Z","0","0","0","0"
"2021-11-23T00:00:00.000Z","0","0","0","0"
"2021-11-23T01:00:00.000Z","0","0","0","0"
"2021-11-23T02:00:00.000Z","0","0","0","0"
"2021-11-23T03:00:00.000Z","0","0","0","0"
"2021-11-23T04:00:00.000Z","0","0","0","0"
"2021-11-23T05:00:00.000Z","0","0","0","0"
"2021-11-23T06:00:00.000Z","0","0","0","0"
"2021-11-23T07:00:00.000Z","0","0","4","0"
"2021-11-23T08:00:00.000Z","3.56","3.4","11.99","3.16"
"2021-11-23T09:00:00.000Z","18.77","20.07","15.98","12.42"
"2021-11-23T10:00:00.000Z","38.63","43","34.53","27.69"
"2021-11-23T11:00:00.000Z","57.86","61.17","71.62","40.77"
"2021-11-23T12:00:00.000Z","74.48","70.11","90.16","50.9"
"2021-11-23T13:00:00.000Z","148.52","77.41","98.55","87.16"
"2021-11-23T14:00:00.000Z","128.44","60.49","115.32","73.27"
"2021-11-23T15:00:00.000Z","102.89","44.48","123.7","60.08"
"2021-11-23T16:00:00.000Z","78.33","33.52","108.43","45.9"
"2021-11-23T17:00:00.000Z","62.66","26.82","77.87","36.72"
"2021-11-23T18:00:00.000Z","52.22","22.35","62.58","30.6"
"2021-11-23T19:00:00.000Z","0","0","46.94","0"
"2021-11-23T20:00:00.000Z","0","0","15.65","0"
"2021-11-23T21:00:00.000Z","0","0","0","0"
"2021-11-23T22:00:00.000Z","0","0","0","0"
"2021-11-23T23:00:00.000Z","0","0","0","0"
"2021-11-24T00:00:00.000Z","0","0","0","0"
"2021-11-24T01:00:00.000Z","0","0","0","0"
"2021-11-24T02:00:00.000Z","0","0","0","0"
"2021-11-24T03:00:00.000Z","0","0","0","0"
"2021-11-24T04:00:00.000Z","0","0","0","0"
"2021-11-24T05:00:00.000Z","0","0","0","0"
"2021-11-24T06:00:00.000Z","0","0","0","0"
"2021-11-24T07:00:00.000Z","0","0","5.44","0"
"2021-11-24T08:00:00.000Z","1.21","2.62","16.3","4.63"
"2021-11-24T09:00:00.000Z","8.85","15.43","21.74","25.51"
"2021-11-24T10:00:00.000Z","24.62","32.64","40.93","53.2"
"2021-11-24T11:00:00.000Z","50.18","48.81","79.3","79.4"
"2021-11-24T12:00:00.000Z","76.37","58.62","98.49","98.77"
"2021-11-24T13:00:00.000Z","186.87","90.59","103.7","185.24"
"2021-11-24T14:00:00.000Z","164.41","82.17","114.1","156.88"
"2021-11-24T15:00:00.000Z","133.51","66.36","119.3","123.6"
"2021-11-24T16:00:00.000Z","101.57","50.58","104.53","93.84"
"2021-11-24T17:00:00.000Z","81.25","40.46","74.99","75.07"
"2021-11-24T18:00:00.000Z","67.71","33.72","60.22","62.56"
"2021-11-24T19:00:00.000Z","0","0","45.16","0"
"2021-11-24T20:00:00.000Z","0","0","15.06","0"
"2021-11-24T21:00:00.000Z","0","0","0","0"
"2021-11-24T22:00:00.000Z","0","0","0","0"
"2021-11-24T23:00:00.000Z","0","0","0","0"
"2021-11-25T00:00:00.000Z","0","0","0","0"
"2021-11-25T01:00:00.000Z","0","0","0","0"
"2021-11-25T02:00:00.000Z","0","0","0","0"
"2021-11-25T03:00:00.000Z","0","0","0","0"
"2021-11-25T04:00:00.000Z","0","0","0","0"
"2021-11-25T05:00:00.000Z","0","0","0","0"
"2021-11-25T06:00:00.000Z","0","0","0","0"
"2021-11-25T07:00:00.000Z","0","0","4.56","0"
